1.508989923567122915e+00 7.866222141676080248e+00 4.103045876263367586e-01 7.048809613398558938e-01 6.163368141919792764e-01 1.373451583312970214e+01 -1.898261259747615615e-01
1.512250266020209066e+00 7.864442479558026555e+00 4.106497709857492295e-01 7.027519537866111499e-01 6.154208590602092688e-01 1.367660059650743953e+01 -1.900544991211554346e-01
1.515505753245223852e+00 7.862651283072648489e+00 4.109857788685069013e-01 7.006264083476678728e-01 6.145051589529645364e-01 1.361913149064829653e+01 -1.902805914849002300e-01
1.518756320655888725e+00 7.860848474698049593e+00 4.113200508031337188e-01 6.984968666772366497e-01 6.135897223149645585e-01 1.356210438429429388e+01 -1.905040876595355814e-01
1.522001907092391804e+00 7.859034097066385449e+00 4.116468981203100230e-01 6.963691943659966466e-01 6.126745632425597554e-01 1.350551620053793123e+01 -1.907252146729769837e-01
1.525242448390558891e+00 7.857208152650172472e+00 4.119691727703885253e-01 6.942404924432706848e-01 6.117596940802421113e-01 1.344936334807962375e+01 -1.909438391696763326e-01
1.528477882114451125e+00 7.855370486760647530e+00 4.122874019969884340e-01 6.921098794345847960e-01 6.108451192762960336e-01 1.339364068473129876e+01 -1.911598915246342512e-01
1.531708146780702773e+00 7.853521167540023384e+00 4.125976334393580136e-01 6.899820094747599608e-01 6.099308541741941259e-01 1.333834609191512222e+01 -1.913735705626776751e-01
1.534933178916031427e+00 7.851660118608305261e+00 4.129045932039134281e-01 6.878515667701619041e-01 6.090169070553241859e-01 1.328347493472658769e+01 -1.915846261463751699e-01
1.538152916668124259e+00 7.849787285760379874e+00 4.132070748128346405e-01 6.857207290641328390e-01 6.081032872333563821e-01 1.322902283694732617e+01 -1.917931157025817845e-01
1.541367297514064427e+00 7.847902817375572937e+00 4.135039574386421002e-01 6.835899973307155708e-01 6.071900140149238956e-01 1.317498862150396199e+01 -1.919990795842613784e-01
1.544576260092729525e+00 7.846006577446368979e+00 4.137941263530506841e-01 6.814601532231684411e-01 6.062770926169115393e-01 1.312136776001485572e+01 -1.922025257450971636e-01
1.547779742834474392e+00 7.844098524067526945e+00 4.140806283236627139e-01 6.793303177719979269e-01 6.053645328058688824e-01 1.306815601648248304e+01 -1.924033869367636207e-01
1.550977683128972773e+00 7.842178751481943877e+00 4.143625679501274917e-01 6.771992871904265465e-01 6.044523512349498917e-01 1.301535093465618864e+01 -1.926016062394342865e-01
1.554170019552433502e+00 7.840247096281135697e+00 4.146383289724988597e-01 6.750683754274310333e-01 6.035405515543290633e-01 1.296294800888733256e+01 -1.927972147970674344e-01
1.557356691269717208e+00 7.838303596583980237e+00 4.149103107584546923e-01 6.729382233077781938e-01 6.026291474707540230e-01 1.291094472438797069e+01 -1.929902390775138921e-01
1.560537636481443835e+00 7.836348261127510817e+00 4.151754148148785184e-01 6.708075644702121698e-01 6.017181512254878850e-01 1.285933729724933983e+01 -1.931805956286474502e-01
1.563694695832976267e+00 7.834392267745377225e+00 4.154343560740602070e-01 6.686898129486599229e-01 6.008127644476966012e-01 1.280841303078603488e+01 -1.933672556394187558e-01
1.566704941814776930e+00 7.832512774169136271e+00 4.156765314445010073e-01 6.666668888650947311e-01 5.999483213159405581e-01 1.276012931900743297e+01 -1.935430801557613545e-01
1.569708639161653485e+00 7.830622841871715423e+00 4.159155407183670050e-01 6.646442163275656512e-01 5.990846013476279763e-01 1.271221316919441868e+01 -1.937163683373687439e-01
1.572705698500972860e+00 7.828722268973134391e+00 4.161476989312581365e-01 6.626238648021333111e-01 5.982216140957899997e-01 1.266466084657193392e+01 -1.938871638356421678e-01
