                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.2000000000000000E+001          1.3999999999999999E+000          9.5893752148130875E+002                       "gfortran"                         "13.1.0"                               ""                       "20240218" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33                               34                               35                               36                               37                               38                               39 
                    model_number                              age                      period_days                binary_separation                     eccentricity                          v_orb_1                          v_orb_2                    star_1_radius                    star_2_radius                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction          lg_accretion_luminosity                          bh_spin                            J_orb                         J_spin_1                         J_spin_2                          J_total                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                            1980          1.6710111480098978E+007          9.5893271707008296E+002          9.7199674974984111E+002          0.0000000000000000E+000          5.3578287160988713E+000          4.5924153732077635E+001          5.2446804539869891E+002          0.0000000000000000E+000          5.4998692143896449E+002          2.1015331240253690E+002         -4.6399059769455860E-002         -1.0000000000000000E+000          1.1999997341139460E+001          1.4000025067976010E+000         -7.6198597741721015E+000         -7.6198597741721015E+000         -7.6454360729626076E+000         -9.8999999999999986E+001         -8.8625317802684211E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          9.4280896002833880E-001          4.3075396397580716E+000          6.5789504030392665E-006          8.6449543002897496E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6449543002897496E+053         -2.4047777480400878E+037          0.0000000000000000E+000         -5.7496051063892002E+027         -2.4047777474651274E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1985          1.6710718547504595E+007          9.5883678383746008E+002          9.7193146518847789E+002          0.0000000000000000E+000          5.3581481269109066E+000          4.5925520449793552E+001          5.3005067689260193E+002          0.0000000000000000E+000          5.4994763310724488E+002          2.1014100395176456E+002         -3.6179728790218968E-002         -1.0000000000000000E+000          1.1999942995970546E+001          1.4000379627093866E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2161960459639136E+000         -9.8999999999999986E+001         -7.4065594574023796E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0786054348041241E-001          4.7367977773078218E+000          9.9626123580288741E-005          8.6448498482604293E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6448498482604293E+053         -6.8712200177092871E+038          0.0000000000000000E+000         -5.7507836764874465E+027         -6.8712200176517800E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1990          1.6712161867684625E+007          9.5858297917214452E+002          9.7175857571267784E+002          0.0000000000000000E+000          5.3589718891934295E+000          4.5929150223167802E+001          5.3490748427902122E+002          0.0000000000000000E+000          5.4984393280061784E+002          2.1010814291803547E+002         -2.7164887399080948E-002         -1.0000000000000000E+000          1.1999798663952545E+001          1.4001257023837710E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2161613744123745E+000         -9.8999999999999986E+001         -7.4066132077031543E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0790907347637990E-001          4.7368836952954805E+000          3.2984265261026618E-004          8.6445369302360537E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6445369302360537E+053         -6.8697234733686436E+038          0.0000000000000000E+000         -5.7543978576712636E+027         -6.8697234733111002E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1995          1.6714331987338919E+007          9.5820153082054105E+002          9.7149870792686352E+002          0.0000000000000000E+000          5.3602105800758881E+000          4.5934607773386055E+001          5.3952026198095530E+002          0.0000000000000000E+000          5.4968806416727296E+002          2.1005874856622083E+002         -1.8497403980784838E-002         -1.0000000000000000E+000          1.1999581651987118E+001          1.4002576193702090E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2162005223506114E+000         -9.8999999999999986E+001         -7.4065525185875121E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0785427813525694E-001          4.7369301315947636E+000          6.7586901985879381E-004          8.6440664727652788E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6440664727652788E+053         -6.8696222228668967E+038          0.0000000000000000E+000         -5.7603941010143079E+027         -6.8696222228092929E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2000          1.6716579293439571E+007          9.5780672252327133E+002          9.7122970209433004E+002          0.0000000000000000E+000          5.3614934385753017E+000          4.5940259382799312E+001          5.4369308720876222E+002          0.0000000000000000E+000          5.4952671735100080E+002          2.1000761519927107E+002         -1.0615735246431092E-002         -1.0000000000000000E+000          1.1999356921377050E+001          1.4003942133851754E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2162516783039212E+000         -9.8999999999999986E+001         -7.4064732350611386E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0778268262791579E-001          4.7369742067720235E+000          1.0340304176633130E-003          8.6435792786902300E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6435792786902300E+053         -6.8697078555991154E+038          0.0000000000000000E+000         -5.7670427571086418E+027         -6.8697078555414451E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2005          1.6718142436260641E+007          9.5753223336875305E+002          9.7104265485398776E+002          0.0000000000000000E+000          5.3623858102137261E+000          4.5944190393342609E+001          5.4665133847003779E+002          0.0000000000000000E+000          5.4941453013196178E+002          2.0997205946814182E+002         -5.0293385237922929E-003         -1.0000000000000000E+000          1.1999200607094943E+001          1.4004892135114746E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2162889968990198E+000         -9.8999999999999986E+001         -7.4064154122406762E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0773045856726693E-001          4.7370058571311775E+000          1.2830492048746171E-003          8.6432404003643313E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6432404003643313E+053         -6.8697809964994241E+038          0.0000000000000000E+000         -5.7718509185229309E+027         -6.8697809964417055E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2010          1.6719523561232157E+007          9.5728979170326249E+002          9.7087743108442817E+002          0.0000000000000000E+000          5.3631743146810669E+000          4.5947663639056103E+001          5.4936065723899594E+002          0.0000000000000000E+000          5.4931543336221534E+002          2.0994065128138698E+002          8.2327701051065059E-005         -1.0000000000000000E+000          1.1999062494597791E+001          1.4005731450636560E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2163200829659244E+000         -9.8999999999999986E+001         -7.4063672560005411E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0768695980232434E-001          4.7370322164584273E+000          1.5030000645130006E-003          8.6429409795784383E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6429409795784383E+053         -6.8698359232749212E+038          0.0000000000000000E+000         -5.7758735849263845E+027         -6.8698359232171617E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2015          1.6720885033378514E+007          9.5705087781312432E+002          9.7071459782036857E+002          0.0000000000000000E+000          5.3639516396265154E+000          4.5951087441089236E+001          5.5202457597310479E+002          0.0000000000000000E+000          5.4921777142087535E+002          2.0990969672024855E+002          5.1105494000457741E-003         -1.0000000000000000E+000          1.1998926347383156E+001          1.4006558764755543E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2163504489083152E+000         -9.8999999999999986E+001         -7.4063202238066452E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0764447171445013E-001          4.7370579892525262E+000          1.7197558505123575E-003          8.6426458171420903E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6426458171420903E+053         -6.8698882485399714E+038          0.0000000000000000E+000         -5.7798097422134688E+027         -6.8698882484821727E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2020          1.6722269220699776E+007          9.5680805708160142E+002          9.7054908791540015E+002          0.0000000000000000E+000          5.3647419750861012E+000          4.5954568345909230E+001          5.5464950390063211E+002          0.0000000000000000E+000          5.4911850520545806E+002          2.0987823251978941E+002          1.0072504646523541E-002         -1.0000000000000000E+000          1.1998787928651026E+001          1.4007399822899365E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2163812281223105E+000         -9.8999999999999986E+001         -7.4062725600708648E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0760140840770394E-001          4.7370841401602704E+000          1.9400617040727876E-003          8.6423457278706028E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6423457278706028E+053         -6.8699405271202884E+038          0.0000000000000000E+000         -5.7838048791926781E+027         -6.8699405270624504E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2025          1.6723631241175313E+007          9.5656920296727299E+002          9.7038626802574640E+002          0.0000000000000000E+000          5.3655196944963306E+000          4.5957993485435715E+001          5.5731383005305850E+002          0.0000000000000000E+000          5.4902085342187274E+002          2.0984727890597875E+002          1.5105030308955068E-002         -1.0000000000000000E+000          1.1998651726603468E+001          1.4008227353723637E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2164115573239318E+000         -9.8999999999999986E+001         -7.4062256016302852E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0755897770011580E-001          4.7371099374233152E+000          2.1567741926326726E-003          8.6420504420895344E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6420504420895344E+053         -6.8699917249746262E+038          0.0000000000000000E+000         -5.7877459305332673E+027         -6.8699917249167488E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2030          1.6725013955369065E+007          9.5632679893566956E+002          9.7022101438079244E+002          0.0000000000000000E+000          5.3663092714784124E+000          4.5961470643627308E+001          5.5990178396616500E+002          0.0000000000000000E+000          5.4892174306820436E+002          2.0981586180343166E+002          2.0002925802478918E-002         -1.0000000000000000E+000          1.1998513455184092E+001          1.4009067398595179E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2164421295391383E+000         -9.8999999999999986E+001         -7.4061782753901522E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0751621001405931E-001          4.7371359702269000E+000          2.3767130945698909E-003          8.6417506676989918E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6417506676989918E+053         -6.8700421448413407E+038          0.0000000000000000E+000         -5.7917250901297325E+027         -6.8700421447834241E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2035          1.6726431211573033E+007          9.5607842198680055E+002          9.7005167432200619E+002          0.0000000000000000E+000          5.3671186164380362E+000          4.5965034644109302E+001          5.6237542147789520E+002          0.0000000000000000E+000          5.4882018303224311E+002          2.0978366696972154E+002          2.4698870166835165E-002         -1.0000000000000000E+000          1.1998371729563695E+001          1.4009928367352591E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2164736555014217E+000         -9.8999999999999986E+001         -7.4061294816243342E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0747211127740630E-001          4.7371628563480019E+000          2.6020772087615796E-003          8.6414434022779055E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6414434022779055E+053         -6.8700941760997359E+038          0.0000000000000000E+000         -5.7958324645848766E+027         -6.8700941760417769E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2040          1.6727752078601405E+007          9.5584701280170952E+002          9.6989388943580457E+002          0.0000000000000000E+000          5.3678729561044598E+000          4.5968356232169938E+001          5.6447294213966029E+002          0.0000000000000000E+000          5.4872555412964459E+002          2.0975366822796445E+002          2.8698113094064320E-002         -1.0000000000000000E+000          1.1998239642860861E+001          1.4010730724084672E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2165035656459553E+000         -9.8999999999999986E+001         -7.4060831970535919E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0743027571710229E-001          4.7371883755520106E+000          2.8120509281910448E-003          8.6411570321685243E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6411570321685243E+053         -6.8701450311736162E+038          0.0000000000000000E+000         -5.7997284214138023E+027         -6.8701450311156195E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2045          1.6728943945626339E+007          9.5563826616860842E+002          9.6975154592259059E+002          0.0000000000000000E+000          5.3685536569373946E+000          4.5971353406063692E+001          5.6606746826889923E+002          0.0000000000000000E+000          5.4864018679250114E+002          2.0972660462820841E+002          3.1764500479417479E-002         -1.0000000000000000E+000          1.1998120456158368E+001          1.4011454673159187E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2165306006165526E+000         -9.8999999999999986E+001         -7.4060413686681601E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0739246416479020E-001          4.7372114468106972E+000          3.0014656641039511E-003          8.6408986280570460E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6408986280570460E+053         -6.8701909630703201E+038          0.0000000000000000E+000         -5.8032521686692813E+027         -6.8701909630122871E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2050          1.6730013818997642E+007          9.5545093622437264E+002          9.6962379752513868E+002          0.0000000000000000E+000          5.3691647106881613E+000          4.5974043789792553E+001          5.6709096286245835E+002          0.0000000000000000E+000          5.4856357324001988E+002          2.0970231546446854E+002          3.3774370968544035E-002         -1.0000000000000000E+000          1.1998013468821235E+001          1.4012104484369723E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2165548818498468E+000         -9.8999999999999986E+001         -7.4060038065055931E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0735850604084007E-001          4.7372321484282311E+000          3.1714505926839637E-003          8.6406666714588800E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6406666714588800E+053         -6.8702323608724465E+038          0.0000000000000000E+000         -5.8064174793572238E+027         -6.8702323608143818E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2055          1.6730781043994768E+007          9.5531662801777293E+002          9.6953220179635582E+002          0.0000000000000000E+000          5.3696029231239439E+000          4.5975973102487160E+001          5.6754981284563110E+002          0.0000000000000000E+000          5.4850864164900918E+002          2.0968489980898298E+002          3.4714441579949316E-002         -1.0000000000000000E+000          1.1997936746321523E+001          1.4012570453026272E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2165745204907124E+000         -9.8999999999999986E+001         -7.4059734301725779E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0733104212777034E-001          4.7372489163520886E+000          3.2933251058848059E-003          8.6405003304107387E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6405003304107387E+053         -6.8702727959962014E+038          0.0000000000000000E+000         -5.8089622277248310E+027         -6.8702727959381125E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2060          1.6731024873993717E+007          9.5527394902741571E+002          9.6950309460751737E+002          0.0000000000000000E+000          5.3697421928089648E+000          4.5976586250629090E+001          5.6765842024491644E+002          0.0000000000000000E+000          5.4849118562048750E+002          2.0967936542801718E+002          3.4945383129075809E-002         -1.0000000000000000E+000          1.1997912363321634E+001          1.4012718537159983E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2165810324816135E+000         -9.8999999999999986E+001         -7.4059633584349687E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0732193562346359E-001          4.7372544843616895E+000          3.3320533521093497E-003          8.6404474657225192E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6404474657225192E+053         -6.8702868910284976E+038          0.0000000000000000E+000         -5.8098048521040935E+027         -6.8702868909703997E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2065          1.6731195698003536E+007          9.5524405018065283E+002          9.6948270325299654E+002          0.0000000000000000E+000          5.3698397640204636E+000          4.5977015813481145E+001          5.6756171059823464E+002          0.0000000000000000E+000          5.4847895663203417E+002          2.0967548824271054E+002          3.4792135113768531E-002         -1.0000000000000000E+000          1.1997895280920645E+001          1.4012822281769379E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2165848133420925E+000         -9.8999999999999986E+001         -7.4059575109628044E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0731664845172895E-001          4.7372577154071154E+000          3.3591845965329679E-003          8.6404104293878983E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6404104293878983E+053         -6.8702929170885722E+038          0.0000000000000000E+000         -5.8102994756934207E+027         -6.8702929170304697E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2070          1.6731391658677433E+007          9.5520975322702611E+002          9.6945931207702597E+002          0.0000000000000000E+000          5.3699516935761658E+000          4.5977508585911387E+001          5.6725913887107743E+002          0.0000000000000000E+000          5.4846492862796401E+002          2.0967104066004620E+002          3.4266931689012396E-002         -1.0000000000000000E+000          1.1997875684853254E+001          1.4012941291241758E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2165889266564287E+000         -9.8999999999999986E+001         -7.4059511494653263E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0731089642735248E-001          4.7372612287386673E+000          3.3903069422580572E-003          8.6403679431378699E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6403679431378699E+053         -6.8702987382720198E+038          0.0000000000000000E+000         -5.8108394065135583E+027         -6.8702987382139113E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2075          1.6731827369829770E+007          9.5513350092137614E+002          9.6940730554767617E+002          0.0000000000000000E+000          5.3702005679297207E+000          4.5978604245959254E+001          5.6824894627484468E+002          0.0000000000000000E+000          5.4843373968754076E+002          2.0966115211528268E+002          3.6130538939112770E-002         -1.0000000000000000E+000          1.1997832113738019E+001          1.4013205900390884E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2165970005726505E+000         -9.8999999999999986E+001         -7.4059386630958599E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0729960608882838E-001          4.7372681130940926E+000          3.4595016063245399E-003          8.6402734764777211E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6402734764777211E+053         -6.8703064893359791E+038          0.0000000000000000E+000         -5.8119081076609693E+027         -6.8703064892778599E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2080          1.6732410536702937E+007          9.5503145522194586E+002          9.6933770492423810E+002          0.0000000000000000E+000          5.3705336742951673E+000          4.5980070702346971E+001          5.7179079532742469E+002          0.0000000000000000E+000          5.4839199952613023E+002          2.0964791809571037E+002          4.2668010878192109E-002         -1.0000000000000000E+000          1.1997773797050701E+001          1.4013560050995753E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2166104330414607E+000         -9.8999999999999986E+001         -7.4059178909960348E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0728082296538433E-001          4.7372795767141209E+000          3.5521032228420387E-003          8.6401470396050726E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6401470396050726E+053         -6.8703297763118933E+038          0.0000000000000000E+000         -5.8136607904531809E+027         -6.8703297762537561E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2085          1.6732800282971811E+007          9.5496326322221159E+002          9.6929119294927568E+002          0.0000000000000000E+000          5.3707563023212064E+000          4.5981050772450288E+001          5.7491725388407042E+002          0.0000000000000000E+000          5.4836410595717700E+002          2.0963907412280062E+002          4.8422476304397347E-002         -1.0000000000000000E+000          1.1997734822423817E+001          1.4013796733353237E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2166197233555893E+000         -9.8999999999999986E+001         -7.4059035253213077E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0726783231157511E-001          4.7372875218436876E+000          3.6139847432628044E-003          8.6400625381515126E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6400625381515126E+053         -6.8703466993724832E+038          0.0000000000000000E+000         -5.8148718795331226E+027         -6.8703466993143338E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2090          1.6733125109741027E+007          9.5490643470376938E+002          9.6925243085952116E+002          0.0000000000000000E+000          5.3709418499911949E+000          4.5981867592210051E+001          5.7780934195048883E+002          0.0000000000000000E+000          5.4834086011686543E+002          2.0963170369458996E+002          5.3741174471920457E-002         -1.0000000000000000E+000          1.1997702339746898E+001          1.4013993988186926E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2166271081345919E+000         -9.8999999999999986E+001         -7.4058921067464496E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0725750636732223E-001          4.7372938270863614E+000          3.6655546893789815E-003          8.6399921118458701E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6399921118458701E+053         -6.8703591334569022E+038          0.0000000000000000E+000         -5.8158368726414344E+027         -6.8703591333987438E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2095          1.6733415025440790E+007          9.5485571759329173E+002          9.6921783664146346E+002          0.0000000000000000E+000          5.3711074576702984E+000          4.5982596622434649E+001          5.8066111104873403E+002          0.0000000000000000E+000          5.4832011382313328E+002          2.0962512572955686E+002          5.8981964021171646E-002         -1.0000000000000000E+000          1.1997673348176917E+001          1.4014170040072271E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2166336751659710E+000         -9.8999999999999986E+001         -7.4058819530136697E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0724832400577911E-001          4.7372994411977372E+000          3.7115789987001964E-003          8.6399292545699332E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6399292545699332E+053         -6.8703700298115791E+038          0.0000000000000000E+000         -5.8166958123990296E+027         -6.8703700297534116E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2100          1.6733684102260645E+007          9.5480864911123422E+002          9.6918573060941355E+002          0.0000000000000000E+000          5.3712611632472242E+000          4.5983273249756998E+001          5.8346897136899679E+002          0.0000000000000000E+000          5.4830085974754354E+002          2.0961902085207336E+002          6.4140172309133214E-002         -1.0000000000000000E+000          1.1997646440494927E+001          1.4014333435156716E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2166397069626624E+000         -9.8999999999999986E+001         -7.4058726271879793E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0723989015927959E-001          4.7373045981165527E+000          3.7542925023781753E-003          8.6398709153316476E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6398709153316476E+053         -6.8703798204728607E+038          0.0000000000000000E+000         -5.8174854069148845E+027         -6.8703798204146857E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2105          1.6733940823635107E+007          9.5476374472175712E+002          9.6915510024082130E+002          0.0000000000000000E+000          5.3714078124506290E+000          4.5983918807001587E+001          5.8623123668829794E+002          0.0000000000000000E+000          5.4828249066981039E+002          2.0961319653941626E+002          6.9213857207308230E-002         -1.0000000000000000E+000          1.1997620768357478E+001          1.4014489325377573E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2166454461333993E+000         -9.8999999999999986E+001         -7.4058637541005865E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0723186558027675E-001          4.7373095049047791E+000          3.7950423419760397E-003          8.6398152548325033E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6398152548325033E+053         -6.8703890779949152E+038          0.0000000000000000E+000         -5.8182369319531576E+027         -6.8703890779367326E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2110          1.6734195121634750E+007          9.5471926691697013E+002          9.6912476038174952E+002          0.0000000000000000E+000          5.3715530787438270E+000          4.5984558269652815E+001          5.8891219297326450E+002          0.0000000000000000E+000          5.4826429584804362E+002          2.0960742743904277E+002          7.4139238015394723E-002         -1.0000000000000000E+000          1.1997595338557515E+001          1.4014643742023656E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2166510723370587E+000         -9.8999999999999986E+001         -7.4058550559565566E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0722399905616076E-001          4.7373143150238768E+000          3.8354052555057980E-003          8.6397601196797681E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6397601196797681E+053         -6.8703979535037292E+038          0.0000000000000000E+000         -5.8189742468834477E+027         -6.8703979534455391E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2115          1.6734455861000283E+007          9.5467366527916454E+002          9.6909365342706872E+002          0.0000000000000000E+000          5.3717020260979220E+000          4.5985213929155307E+001          5.9160681076549520E+002          0.0000000000000000E+000          5.4824564103701846E+002          2.0960151244752649E+002          7.9090769689400764E-002         -1.0000000000000000E+000          1.1997569264620964E+001          1.4014802067965151E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2166568313823323E+000         -9.8999999999999986E+001         -7.4058461527357347E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0721594689924696E-001          4.7373192387457692E+000          3.8767882283597642E-003          8.6397035878806305E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6397035878806305E+053         -6.8704070002369459E+038          0.0000000000000000E+000         -5.8197291544535299E+027         -6.8704070001787482E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2120          1.6734731695379684E+007          9.5462542669352536E+002          9.6906074715016916E+002          0.0000000000000000E+000          5.3718595980996220E+000          4.5985907546036273E+001          5.9418796964481669E+002          0.0000000000000000E+000          5.4822590721624158E+002          2.0959525528324372E+002          8.3837815439914740E-002         -1.0000000000000000E+000          1.1997541681183025E+001          1.4014969557607102E+000         -7.0000000000000000E+000         -7.0000000000000000E+000         -7.2166628423007824E+000         -9.8999999999999986E+001         -7.4058368604510694E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0720754269327093E-001          4.7373243777555416E+000          3.9205644213791066E-003          8.6396437832000408E+053          0.0000000000000000E+000          0.0000000000000000E+000          8.6396437832000408E+053         -6.8704161630816756E+038          0.0000000000000000E+000         -5.8205178715990137E+027         -6.8704161630234703E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
